Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
Pandemic,"1:51 PM · May 1, 2020",Megan@Megan32176263,"Good morning..
#T.G.I.F 
#pandemic
#StayHome
5",0,5,,,"#T,#pandemic,#StayHome",,0,46
Pandemic,"1:49 PM · May 1, 2020",Nitansh Sachdev@NitanshSachdev,"Yes @Samanyu123, and I think it must be followed by each and everyone as a nation. BTW Thanks for the Updates! I look forward to PM @narendramodi to take good decisions so that we can surpass this pandemic situation. #StayHomeStaySafeQuote TweetSamanyu@Samanyu123 · May 1#LockdownExtended
#Lockdown3
#StayHome
#StaySafe1",0,1,,,#StayHomeStaySafe,"@Samanyu123,@narendramodi",0,320
Pandemic,"1:48 PM · May 1, 2020",Sonya Young@Syoungjba,"Please retweet this to show everyone how Covid-19 deaths are being recorded to inflate figure. 
New RELAXED guidelines for completing death certificates since pandemic, resulting in fraudulent death certificates7119106",1,106,7,119,,,0,218
Pandemic,"1:38 PM · May 1, 2020",Jasper Barry@JasperBarry2,"“One of the UK’s largest providers of care homes, which has lost more than 300 residents to Covid-19, has responded angrily to Boris Johnson’s claim the pandemic is on a downward slope, saying this is not true in care homes”UK coronavirus live: government changing how it counts tests to hit 100,000 target, report saysMajor care home provider criticises Boris Johnson and calls testing regime ‘shambolic’; deaths rise in Scotland, Wales and Northern Irelandtheguardian.com7465558",1,558,7,465,,,2,480
Pandemic,"1:36 PM · May 1, 2020",Gloria Felder-Evans@EvansFelder,Smiling during this pandemic is all apart of the survival of it all.14,1,14,,,,,0,70
Pandemic,"1:20 PM · May 1, 2020",NHS Surrey Heartlands CCG@SyHeartlandsCCG,"Vaccinations protect against serious illnesses, so it’s really important to keep up to date with jabs to help reduce pressures on the health service.
 
Your GP practice can help if you have any questions about attending appointments during the #COVID19 pandemic.

#HelpUsHelpYou71",1,1,,7,"#COVID19,#HelpUsHelpYou",,0,280
Pandemic,"12:51 PM · May 1, 2020",Taro@taro_taylor,"As time went by, more is known about the origin of the #COVID19 pandemic. It has now been established that the outbreak in France, Italy, Japan and the US, 4 of countries hardest hit by the virus, did not originate from China.Scientists find French outbreak strain did not come directly from ChinaResearchers conclude that the virus was circulating undetected in France in February, highlighting the difficulties facing governments trying to trace the source.scmp.com21415",1,15,2,14,#COVID19,,2,472
Pandemic,"12:49 PM · May 1, 2020",UK Column@ukcolumn,Dangerous man #BillGates. Here he's spreading more #covid19 fear coupled with new fear of 'bioterrorism'. Can he predict what's happening because he is helping drive the pandemic & finds that idea amusing? Yet he's @Conservatives @BorisJohnson virus guru (untrained unqualified)63365471,1,471,63,365,"#BillGates,#covid19","@Conservatives,@BorisJohnson",0,286
Pandemic,"12:47 PM · May 1, 2020",Dr. Roosy Aulakh@docroosy,Happy to be a contributor in framing guidelines for OPD practice in #COVID-19 pandemic era for #IAP Chandigarh....hope it serves its purpose.4222,1,22,4,2,"#COVID,#IAP",,0,145
Pandemic,"12:46 PM · May 1, 2020",afnandos@afnanhziq,"Aku tak menolak yang case akan naik bila PKPB ni dibuat, tapi nak buat mcm mana our country loss 2.4b a day sepanjang PKP, gov kena pilih loss of lives or loss in economic. We don't know when this pandemic will over, our country need to have revenue, we cannot feed anyone anymore163.9K2.8K",0,2.8K,16,3.9K,,,0,290
Pandemic,"12:40 PM · May 1, 2020",KWABA@kwaba_ng,"During this pandemic, millions of families face possible home eviction due to lack of rent payment. 

We need to keep the roofs over their heads. 

Please donate to help raise funds to shelter over 100 families http://paystack.com/pay/covid-19housingrelief…

Cc @RentCrowdy
#RENTRELIEF #StayHome34",0,4,,3,"#RENTRELIEF,#StayHome",@RentCrowdy,1,297
Pandemic,"12:40 PM · May 1, 2020",Thriller@mjfans4eva,Michael Jackson's son Prince hopes his dad would be 'proud' of his coronavirus pandemic response.132157,1,157,1,32,,,0,103
Pandemic,"12:39 PM · May 1, 2020",#wehaveaproblem@jojo497G,#WeWork is charging full membership fees & threatening collection action against members barred from using their workspace. This is hurting small biz around the world. WeWork should be mandated to shut down now & stop charging membership during this Pandemic. #wehaveaproblem39,1,9,,3,"#WeWork,#wehaveaproblem",,0,277
Pandemic,"12:28 PM · May 1, 2020",MentalHealthMillion@MentalHealthMil,"#MentalHealthAwarenessMonth
If the current pandemic is making you feel anxious, depressed, can't sleep, under eating, over eating, intrusive thoughts, flashbacks, no energy, no motivation, this is a small glimpse of what a mental illness can be like to live with.18287580",0,580,18,287,#MentalHealthAwarenessMonth,,0,271
Pandemic,"11:35 AM · May 1, 2020",Teen Vogue@TeenVogue,"""The last time a true general strike was in the air was almost exactly 100 years ago, as a fracturing globe was dealing with a vicious, seemingly unstoppable pandemic in the aftermath of a devastating war."" –@GrimKim #MayDayWorkers Are Drawing on Labor’s Past to Fight for Their FuturesPrevious moments of crisis saw mass strikes, too.teenvogue.com2242496",1,496,2,242,#MayDay,@GrimKim,2,355
Pandemic,"11:34 AM · May 1, 2020",Federal University Gusau@officialFUGUS,"In the University's effort to support Zamfara State Government @Zamfara_state in the fight against COVID-19 pandemic, the University has donated Handsanitizers and washable face masks to the Speaker of Zamfara State.31535",1,35,3,15,,@Zamfara_state,0,221
Pandemic,"11:34 AM · May 1, 2020",Soledad O'Brien@soledadobrien,(Also: the VP is in charge of the pandemic response.)Quote TweetJohn Roberts@johnrobertsFox · Apr 30Karen Pence told @foxandfriends this morning that @VP was not made aware of the @MayoClinic mask policy until his visit was over. This contradicts a Mayo tweet that he was made aware of the policy before beginning his visit.1226454.3K,0,4.3K,122,645,,,0,334
Pandemic,"11:30 AM · May 1, 2020",Pope Francis@Pontifex,"Let us rediscover the beauty of praying the #Rosary at home during May! At the end of each Rosary, we can recite a prayer asking for Mary’s intercession, that the Lord might free us from this pandemic and life might serenely resume its normal course. http://vatican.va/content/francesco/en/letters/2020/documents/papa-francesco_20200425_lettera-mesedimaggio.html…5553.5K16.1K",1,16.1K,555,3.5K,#Rosary,,1,375
Pandemic,"11:25 AM · May 1, 2020",Covid19Crusher@Covid19Crusher,"India looks like a recipe for a COVID19 disaster BUT it has one trump card: 70% of the world's hydroxychloroquine production, so it can treat early and preventatively at scale. Nearly 1 million tests later, only 3% of positives and the pandemic’s growth is stunningly contained.31263417",1,417,31,263,,,0,286
Pandemic,"11:20 AM · May 1, 2020",TheRealDime@_DimeOfficial,Paid all my bills during this pandemic and that’s a blessing in itself.32.8K4.8K,0,4.8K,3,2.8K,,,0,80
Pandemic,"11:18 AM · May 1, 2020",shawn@shawn77728872,"#ohpollypresents I’m a carer and it’s really hard working through the pandemic, I’ve got bruises on my face from wearing a face mask all dayQuote TweetOh Polly@ohpolly · May 1We’re kickstarting May with some #OHPOLLYpresents 

Think you or somebody you know deserves a treat? 

For a chance to win: 
-Like this post 
-Retweet with the hashtag #OHPOLLYpresents
-Make sure you’re following us 

We’ll pick some winners throughout the day3",0,3,,,#ohpollypresents,,0,436
Pandemic,"11:14 AM · May 1, 2020",Understanding Animal Research@animalresearch,"We want to highlight the dedication of animal technicians during the #covid19 pandemic.

Animal techs are the primary carers of lab animals and are essential workers in the lab. They continue to care for lab animals on a daily basis. Thank you animal techs for all your hard work!1743",1,43,,17,#covid19,,0,284
Pandemic,"10:07 AM · May 1, 2020",SheInspires @SheInsprAwrds,"#SocEnt contributes £60bn to the UK economy each year.
Community centric work and life is the way forward for our sustainability. The current pandemic has  brought this sharply into focus yet again! Our hugely important #SocEnt category and 
#JudgingPanel ZOOM meet today.513",0,13,,5,"#SocEnt,#SocEnt,#JudgingPanel",,0,275
Pandemic,"9:59 AM · May 1, 2020",Sir Michael Marmot@MichaelMarmot,Society and the slow burn of inequality. The pandemic exposes the underlying inequalities in society that lead to the injustice of health inequalities. My essay in @TheLancetSociety and the slow burn of inequalitysciencedirect.com229151.3K,1,1.3K,22,915,,@TheLancet,2,239
Pandemic,"9:44 AM · May 1, 2020",Yassmin Abdel-Magied (she/her)@yassmin_a,"Curious that front pages in Aus are now about a tweet, and not about the global pandemic in question.1603642.7K",0,2.7K,160,364,,,0,111
Pandemic,"9:40 AM · May 1, 2020",Artee Gupta@ArteeGupta7,"Govt shd have some concern for parents also.....difficulty of parents during this pandemic timeQuote TweetGNGPARENTS@gngparents · May 1@PMOIndiaजहां देश में घोर संकट छा रहा है वहां अभिभावकों की कौन सुन रहा है @dmgbnagar @dm_ghaziabad @drdineshbjpफीस‌ माफी का आदेश करें।लोगों को इस आपदा मे वेतन न‌ मिलने व व्यवसाय बन्द होने से जीवन यापन करने मै समस्या हो रहीं हैंतो फीस केसे दे
#WaiveQ1Fees
#NoFeeOtherThanTuitionFee33420",0,20,3,34,,,0,420
Pandemic,"9:40 AM · May 1, 2020",Ai_with_NUR@with_nur,"How AI is helping in this pandemic
.
.
.
.
""I'm hoping the reader can see that artificial intelligence is better understood as a belief system than as a technology"" #11 #11thpostquote .
.
.
Follow (@with_nur) for… https://instagram.com/p/B_Pl5BQpEek/?igshid=j2mlaazep5bm…3",0,3,,,#11thpostquote,@with_nur,1,272
Pandemic,"9:39 AM · May 1, 2020",Sarah Owen MP@SarahOwen_,Just raised at @CommonsHealth the issue of maternal mental health and how vital health visitors are to ensuring delivery of services to new mums. And how they are coping during the pandemic especially with significant cuts to health visitor numbers in past 4yrs. #mentalhealth1029100,0,100,10,29,#mentalhealth,@CommonsHealth,0,283
Pandemic,"9:36 AM · May 1, 2020",Sir Ivan Go #FreeMassTestingPHNow@Ivan_Rave2,This is the classroom set-up in Taiwan amid the pandemic. The country's corona virus response is among the best globally.225,1,25,,2,,,0,124
Pandemic,"9:24 AM · May 1, 2020",Mohammad Sarwar@ChMSarwar,A massive cut in #petrolprice by the #PTI govt in the #wheat harvest month will provide relief to our farmers & labourers who are hardest hit by #coronavirus pandemic. This is part of #PM Imran Khan's relief package for the public.Govt reduces petrol price by Rs15 per literPrice of high speed diesel also massiv­ely cut by Rs27.15 per litretribune.com.pk575151.4K,1,1.4K,57,515,"#petrolprice,#PTI,#wheat,#coronavirus,#PM",,2,364
Pandemic,"9:17 AM · May 1, 2020",Hakeem Baloch@HakeemWadhela,Shahab Baloch student of Philosophy at Karachi university was abducted last night from his home town Turbat. Abduction of Baloch student continues in Balochistan even in the time of pandemic and holy month of Ramadan. #ReleaseShahabBaloch3031,1,31,,30,#ReleaseShahabBaloch,,0,242
Pandemic,"8:24 AM · May 1, 2020",faith kealoha@FaithFaras,so... texas is reopening... in the middle of a pandemic...194397,1,397,1,94,,,0,64
Pandemic,"8:10 AM · May 1, 2020",lil waste of space@pupperonis,dam this pandemic got every mf worried about their finances20129,1,129,,20,,,0,64
Pandemic,"8:10 AM · May 1, 2020",IDAHAMS.@officialidahams,Due to the uncertainties presented by the COVID-19 pandemic the man on fire concert has been postponed. A new date for the Man on Fire Concert will be announced when the pandemic is over. #StayHome #StaySafe13118118,0,118,13,118,"#StayHome,#StaySafe",,0,215
Pandemic,"8:00 AM · May 1, 2020",Filippo Grandi@FilippoGrandi,"All over the world, refugees are contributing to the fight against #COVID19. 

Their qualifications and skills are valuable assets for the countries and communities hosting them. 

Read a short piece on this topic, with thanks to ⁦the ⁦⁦@wef⁩.Refugees are on the front line of the COVID-19 pandemic. Let's give them the rights they deserveAround the world, refugees, asylum-seekers and migrants with medical qualifications are reporting for duty. Countries should give them the right to work at all times, not just in a crisis, says...weforum.org445131",1,131,4,45,#COVID19,@wef,2,552
Pandemic,"7:57 AM · May 1, 2020",posting rangers until pandemic ends@Adrian_FTJD2,me and my fam on our way to buy groceries2,1,2,,,,,0,42
Pandemic,"7:50 AM · May 1, 2020","William Samoei Ruto, PhD@WilliamsRuto","Although times are tough, the measures put in place by the Government to mitigate the effects of the Covid-19 pandemic will in due course pay off.3393843.4K",0,3.4K,339,384,,,0,156
Pandemic,"7:49 AM · May 1, 2020",David Lammy@DavidLammy,"Prisoners are locked up in their cells for 23 hours per day during the covid-19 crisis.

It is incredibly concerning that, even before the pandemic, self-harm in prison custody had hit a record high.Self-harming in England's prisons up 14%, hitting record highFigures show on average last year one incident was recorded every eight minutestheguardian.com1.9K259553",1,553,1.9K,259,,,2,364
Pandemic,"7:45 AM · May 1, 2020",Nige Willson@nigewillson,"The different ways Artificial Intelligence is being used to counter the pandemic via @WeAndAI https://bit.ly/2Sn6UkZ
#ai #ArtificialInteligence #MachineLearning #deeplearning #coronavirus #covid19 #AIEthics #bias #tech22119",1,19,2,21,"#ai,#ArtificialInteligence,#MachineLearning,#deeplearning,#coronavirus,#covid19,#AIEthics,#bias,#tech",@WeAndAI,1,223
Pandemic,"7:43 AM · May 1, 2020",@TheCosmosUK@TheCosmosUK1,"MayDay has three meanings. First is celebrating the anti-capitalist struggle of workers internationally. Second, celebrating the coming of spring. Third, the international distress signal. All of these are special in the midst of the COVID19 pandemic. #MayDay2020 #PPENotPromises31122",1,22,3,11,"#MayDay2020,#PPENotPromises",,0,284
Pandemic,"6:08 AM · May 1, 2020",@Preciousssb__,#MYASU y’all need to familiarize y’all selves with the CARES Act. It was a Government funded grant to our school to be of an assistance to students during this pandemic. Alabama state was granted 6 million and some change to allocate $3000 to each student.835116,0,116,8,35,#MYASU,,0,262
Pandemic,"6:00 AM · May 1, 2020",UN Peacekeeping@UNPeacekeeping,"This month, we celebrate women peacekeepers and highlight why they are a key to peace. As we all work together to overcome the #COVID19 pandemic, gender parity in peacekeeping is more important than ever. #womeninpeacekeeping #PKdayGIF45480",1,80,4,54,"#COVID19,#womeninpeacekeeping,#PKday",,0,240
Pandemic,"5:59 AM · May 1, 2020",Inklluminations@inklluminations,"Happy Labor Day! 

Most especially to our nation's heroes that are unsung no more, thank you for your strength and resilience in facing the malevolent pandemic that has befallen upon us. 

We salute you all.67",1,7,,6,,,0,209
Pandemic,"5:59 AM · May 1, 2020",Stephen Jones MP@StephenJonesMP,"Peter Dutton lets a boat on to Sydney Harbour which ignites the COVID pandemic in 4 states and keeps his job.

Victorian health worker makes a crack about Captain J Cook .... Dutton calls for her resignation.1018002.8K",0,2.8K,101,800,,,0,218
Pandemic,"5:55 AM · May 1, 2020",barkha dutt@BDUTT,"Before the mask comes on. Day 46 on the road reporting the Pandemic and lockdown from the ground with the mighty, incomparable vinod who has already driven us 5500 kilometres.78589411.3K",1,11.3K,785,894,,,0,186
Pandemic,"5:33 AM · May 1, 2020",Manoj Chauhan@Manoj_Chauhan09,On this #LabourDay Salute to all Corona warriors for working day & night continuously for the people of our Nation despite this Corona Pandemic. #JazbeKoSalaamThe following media includes potentially sensitive content. Change settingsView25,0,5,,2,"#LabourDay,#JazbeKoSalaam",,0,240
Pandemic,"5:30 AM · May 1, 2020",CNN Philippines@cnnphilippines,"Mendiola Street is empty this #LaborDay. 

Protesters usually march along this historic stretch in Manila. But due to the COVID-19 pandemic, their annual rally was instead held online http://cnn.ph
 Carlo Borjal and Enrique Diagro/CNN Philippines7121726",0,726,7,121,#LaborDay,,1,253
Pandemic,"5:20 AM · May 1, 2020",Peter Gleick@PeterGleick,"Just a reminder that even if Trump had handled the pandemic fantastically, he'd still be the worst president in US history.
The pandemic didn't reveal who he really was, it simply confirmed it.844302",0,302,8,44,,,0,199
Pandemic,"5:12 AM · May 1, 2020",withJS Philippines@withJSph,"Month of May means a celebration of life, coincidentally we are still fighting with the current pandemic. Stay safe and stay healthy.13",1,13,,,,,0,135
Pandemic,"3:57 AM · May 1, 2020",Belinda Williams@itsmeBendy23,"Sad  & Heartbroken Savy’s Junior Year of High School & Softball Season ended this way due to the Corona Virus Pandemic, but we are holding onto Jeremiah 29:11. God has a plan!16",0,6,1,,,,0,177
Pandemic,"3:56 AM · May 1, 2020",COVID-19 IFB™@OmbotoJoseph,"Devki Steel Mills pledged to donate oxygen worth a similar amount to aid public hospitals in containing the pandemic.
The steel company owner Narendra Raval said the donations will be available for collection from their Mombasa, Athi-River and Ruiru plants. #2020LabourDayHeroes172",0,2,,17,#2020LabourDayHeroes,,0,281
Pandemic,"3:40 AM · May 1, 2020",Media Challenge Initiative@IMChallengeug,"A free and independent press is always essential. In crises such as the current pandemic, reliable information saves lives  #WorldPressFreedomDay #PressFreedom #Covid19411",0,11,,4,"#WorldPressFreedomDay,#PressFreedom,#Covid19",,0,171
Pandemic,"3:36 AM · May 1, 2020",Gertrude spears KE@gertrudecheps,"How @HassanAliJoho does things shows how different he is from his peers hope they can emulate him. He's been with the people of Mombasa from the start and with good steps to cushion the residents in the fight against Covid_19 pandemic
#2020LabourDayHeroes122",1,2,,12,#2020LabourDayHeroes,@HassanAliJoho,0,258
Pandemic,"3:32 AM · May 1, 2020",Rex Chapman@RexChapman,"Shut it all down. 

The staff at West Craven High School (NC) visited every single 2020 senior — all 220 of them — to deliver personalized yard signs as schools remain closed due to COVID-19 pandemic. 

Leadership. Humanity.0:491.8M viewsFrom EducationNC64112.8K56.2K",1,56.2K,641,12.8K,,,0,267
Pandemic,"3:31 AM · May 1, 2020",SheilaC@SheilaC17730851,"Maybe it’s because she voted for Trump. 
Maybe it’s because she has been shamelessly posting IG content while millions suffer through a pandemic. 
Or it’s that she treats “working people” like her personal servants. 
I hate watching Ramona. #RHONYGIF2132",1,32,2,1,#RHONY,,0,254
Pandemic,"3:31 AM · May 1, 2020",Pandemic Project Baby@skuuuuuuuurt,GUESS WHO PASSED THE EDTPA AND IS A STATE CERTIFIED EDUCATOR HAANNNN 2740233,0,233,27,40,,,0,76
Pandemic,"2:30 AM · May 1, 2020",FES Connect@FESnewsbrief,"The FES Connect Team is in solidarity with workers around the world on International Workers’ Day! 

We stand with the frontliners and key workers in all sectors who risk their health and safety working to fight the pandemic so everyone else can #StayAtHome828",0,28,,8,#StayAtHome,,0,260
Pandemic,"2:25 AM · May 1, 2020",terryd@terrydresbach2,"It took a pandemic to make me do this, but I really need organization in this kitchen, for my own sanity...47265",1,265,47,,,,0,112
Pandemic,"2:06 AM · May 1, 2020",Jeffree Star@JeffreeStar,Does anyone else have #quarantine roots?   Shout out to all the hairdressers out there that have been affected by the pandemic 2K1.2K45.7K,0,45.7K,2K,1.2K,#quarantine,,0,138
Pandemic,"2:00 AM · May 1, 2020",Kyle Griffin@kylegriffin1,"In a Capitol hearing room that was nearly empty because of the COVID-19 pandemic, Missouri Republicans took another step toward repealing redistricting changes enacted by voters in 2018 (that new redistricting process was approved by 62% of voters).Missouri Republicans push redistricting changes during session shortened by COVID-19Democrats say the GOP is trying to hustle changes onto the ballot while the public is worried about the pandemickansascity.com871.1K1.1K",1,1.1K,87,1.1K,,,2,469
Pandemic,"1:55 AM · May 1, 2020",リンク図鑑（後藤雄介）@link_no_zukan,"『pandemic』
#リンク図鑑
#リンクの宇宙船29",1,9,,2,"#リンク図鑑,#リンクの宇宙船",,0,28
Pandemic,"1:51 AM · May 1, 2020",nick@callmecllo,Rodney there’s a pandemic going on3,1,3,,,,,0,35
Pandemic,"1:49 AM · May 1, 2020",Dane Cook@DaneCook,I’m having one of “those pandemic moments” where I can’t stop crying while I sing @tonibraxton’s #UnbreakMyHeart and just when I think I’m done crying I find new reasons to start again and start the song over but each time sing it sadder.6434596,0,596,64,34,#UnbreakMyHeart,@tonibraxton,0,245
Pandemic,"1:41 AM · May 1, 2020",zay@ZayBruhh,We not letting this pandemic stop us from getting this work in5432,0,32,5,4,,,0,66
Pandemic,"12:31 AM · May 1, 2020",Rozzie@RozzieVox,"Arrive at a government building in your wheelchair to peacefully protest for healthcare for the disabled
>>>>> ARRESTED
Storm a government building armed with guns to protest against a lockdown designed to protect people dying during a pandemic
>>>>> NADA, MEH
#MichiganTerrorists788166",1,166,7,88,#MichiganTerrorists,,0,286
Pandemic,"12:27 AM · May 1, 2020",Greg Wagner@NEOutdoorGuy,Pandemic largemouth bass fishing and enjoying the fresh air. #GoneFishing13,1,13,,,#GoneFishing,,0,75
Pandemic,"12:14 AM · May 1, 2020",Vagabond Cas@Vagabond_Cas,"Misha talking about parenting during the coronavirus pandemic
and how he built a catapult with his kids360 views0:00 / 1:321434",1,34,,14,,,0,127
Pandemic,"12:13 AM · May 1, 2020",Luke Henriques-Gomes@lukehgomes,"Vic premier Daniel Andrews on the deputy CHO's Captain Cook tweet: ""I've got no comment to make about any member of the public health team... There was a tweet posted on a day off and if that's the biggest issue of this global pandemic, well, I don't agree with that."" #springst6105542",0,542,6,105,#springst,,0,285
Pandemic,"12:13 AM · May 1, 2020",Myriam@MooreReva,I just had to go back to being a blonde during this #Pandemic to lift my spirits!1,1,1,,,#Pandemic,,0,82
Pandemic,"12:12 AM · May 1, 2020",Fuad@Fuad_DDD,"“Thou shall squirt sanitizer on thy meat before thou clapeth her cheeks”

-Niggalations 6-17
(Pandemic edition)The following media includes potentially sensitive content. Change settingsView224",0,4,2,2,,,0,193
Pandemic,"12:04 AM · May 1, 2020","Eugene Gu, MD@eugenegu",White privilege is storming the state capitol with assault rifles in the middle of a pandemic and calling it patriotism.2582.9K11.9K,0,11.9K,258,2.9K,,,0,132
Pandemic,"12:01 AM · May 1, 2020",Sky News Australia@SkyNewsAust,"The Prime Minister has criticised Victoria's deputy chief health officer, urging her to 'stick to her day job' after she took to Twitter to compare Captain Cook's arrival in Australia to the coronavirus pandemic.Health officer 'unfit for office' after comparing Cook's arrival to coronavirus | Sky News AustraliaThe Prime Minister has criticised Victoria's deputy chief health officer, urging her to 'stick to her day job' after she took to Twitter to compare Captain Cook's arrival in Australia to the corona...skynews.com.au19068402",1,402,190,68,,,2,534
Pandemic,"12:00 AM · May 1, 2020",Kyle Griffin@kylegriffin1,"Essential workers in Michigan that are helping on the front lines during the coronavirus pandemic may be given the opportunity to continue their educational pursuits for free, according to Gov. Gretchen Whitmer.Michigan governor announces tuition-free educational program for essential workersEssential workers in Michigan that are helping on the front lines during the coronavirus pandemic may be given the opportunity to continue their educational pursuits for free, the state's governor...cnn.com456592.1K",1,2.1K,45,659,,,2,508
Pandemic,"11:02 PM · Apr 30, 2020",Zenen Jaimes Perez @zenenjp,"Pipe says fuck the border wall!!

(Behind us are the steel-bollard walls that the Trump administration wants to use for construction. In the last two months, they have increased their land grab attempts in the middle of a pandemic)

#CancelTheWall1730",0,30,1,7,#CancelTheWall,,0,251
Pandemic,"11:00 PM · Apr 30, 2020",World Food Program USA@WFPUSA,"From a real-time hunger map  to a Food ATM , learn about @WFP’s innovative solutions to reaching people during a pandemic.

 Listen to #HackingHunger How Innovation Can Help Solve Hunger During a Pandemicwww.wfpusa.org59",0,9,,5,#HackingHunger,@WFP,2,220
Pandemic,"10:58 PM · Apr 30, 2020",Senator Ted Cruz@SenTedCruz,"From NY to KY, we are seeing a disturbing trend of ""pandemic authoritarianism"" emerge across the country. I'm urging AG Barr to investigate the local officials using #COVID19 as an opportunity to restrict freedom & specifically target communities of faith.Cruz urges DOJ to watch for religious discrimination in NYCNEW YORK (AP) — Texas GOP Sen. Ted Cruz is urging the Justice Department “to closely monitor New York City” for potential religious discrimination amid the pandemic after its mayor singled out...apnews.com6202.8K7.2K",1,7.2K,620,2.8K,#COVID19,,2,531
Pandemic,"10:53 PM · Apr 30, 2020",Dr. Benjamin Mateus@BenjaminMateus7,This pandemic has been very contagious and deadly. But it can be stopped. This is a graph of malign neglect. #coronavirus #pandemic22021,1,21,2,20,"#coronavirus,#pandemic",,0,136
Pandemic,"10:44 PM · Apr 30, 2020",Manu Raju@mkraju,Joe Manchin says senators are traveling back from hot spots to work on McConnell’s “personal agenda:” “It is shameful that Mitch McConnell is calling the U.S. Senate back to DC to vote on confirmation of his unqualified judge and nominees unrelated to the COVID-19 pandemic.”2543.2K9.4K,0,9.4K,254,3.2K,,,0,286
Pandemic,"10:40 PM · Apr 30, 2020",Bloomberg QuickTake@QuickTake,Breweries are making hand sanitizer over booze to help fight shortages due to the #coronavirus pandemic0:4881.9K views825,1,25,,8,#coronavirus,,0,121
Pandemic,"10:29 PM · Apr 30, 2020",Carl T. Bergstrom@CT_Bergstrom,"Many people are struggling with mental health issues during the pandemic. 

The combination of uncertainty and lack of control exacerbate anxiety; these factors, the social isolation, and the broken routine of our lives can contribute to depression.27168776",0,776,27,168,,,0,257
Pandemic,"9:50 PM · Apr 30, 2020",DJ@J_on_es,The city during the pandemic4,1,4,,,,,0,29
Pandemic,"9:49 PM · Apr 30, 2020","Denise Z. Fair, MBA, MPH, FACHE@MsDFair","Here are the 3 phases of #pandemic response: survival, acceptance and growth. Which phase are you in and where do you want to be? #COVIDー1923",1,3,,2,"#pandemic,#COVIDー19",,0,141
Pandemic,"9:48 PM · Apr 30, 2020",Dr. Tara C. Smith@aetiology,"This is unreal. And Hogan is even a Republican.

In all the tabletops & pandemic plans & scenarios discussed in the last 20 yrs, thinking about pandemic influenza & other issues, I don't think any of them even considered such an antagonistic response from the federal government.Quote TweetWashington Post Live@postlive · Apr 30Maryland @GovLarryHogan on whether he was concerned that the federal government would seize the tests the state procured from South Korea. He says the tests are being guarded by the National Guard at an undisclosed location. https://youtu.be/PjkMyHbyhro1.3M views0:00 / 2:41558591.7K",1,1.7K,55,859,,,0,611
Pandemic,"9:48 PM · Apr 30, 2020",Kristen Linsmeier@krislins56,"It's a great day to be a #utahgrad20  Cheers to all of us pandemic grads out there! 

Master of Public Administration 20207488",0,88,7,4,#utahgrad20,,0,126
Pandemic,"9:37 PM · Apr 30, 2020",Rat Queen@messofsteph,FUCKIN EXCUSE ME???? PREVENTATIVE MEASURES FOR A PANDEMIC ISNT COMPARABLE TO SLAVERY??????846,1,46,8,,,,0,93
Pandemic,"9:35 PM · Apr 30, 2020",Dave Landry@davelandryjr,Clean energy could get Americans back to work post-pandemic http://dlvr.it/RVnCmK,1,,,,,,1,81
Pandemic,"9:35 PM · Apr 30, 2020",𝐖𝐞𝐓𝐡𝐞𝐂𝐡𝐚𝐧𝐠𝐞(@)@American4Love,"Replying to @YamicheThe CoronaVirus didn’t just “happen to this Country”.
The Trump Administration:
-Fired the Pandemic Team 
-Lied and said it was a Hoax & Contained
-Refused to provide adequate Testing
-Recommended Americans take a drug that has no benefit and to inject disinfect19237780",0,780,19,237,,@Yamiche,0,290
Pandemic,"9:31 PM · Apr 30, 2020",Jared Yates Sexton@JYSexton,"What you need to understand is these groups have looked and looked and looked for scenarios that bring society to a civil, racial war. A pandemic mixed with an economic collapse, not to mention how Trump has exacerbated cultural divide, looks like a promising thing to them.175942K",0,2K,17,594,,,0,281
Pandemic,"9:29 PM · Apr 30, 2020",Jared Yates Sexton@JYSexton,"The chatter among the white supremacist terrorist cells has been for weeks how to use the coronavirus pandemic to their benefit, whether that's weaponizing it or taking advantage of the chaos.

What we're seeing right now isn't just a demonstration. It's practiced and organized.479322.5K",0,2.5K,47,932,,,0,288
Pandemic,"8:48 PM · Apr 30, 2020",Ray Suarez@RaySuarezNews,"I was pulling together material for a piece on older workers and the job market WITHOUT mentioning myself. Then I thought about it again, and realized my home office was just too small a room for that particular elephant.The following media includes potentially sensitive content. Change settingsView44106266",0,266,44,106,,,0,308
Pandemic,"8:45 PM · Apr 30, 2020",MKE not MIKE@MKEthelife4me,"Remember the guy in WI who made everyone vote in a pandemic and then told everyone it was ""incredibly safe to go out"" while he was decked head to toe in PPE?

Well now he's got an opponent! Please like, retweet, and donate if you can - every amount helps!I just gave to Robert Prailes!Join us! Contribute today.secure.actblue.com126701.4K",1,1.4K,12,670,,,2,338
Pandemic,"8:45 PM · Apr 30, 2020",Jared Yates Sexton@JYSexton,"These groups are actively discussing using the coronavirus pandemic to start a racial war, wipe out minorities and immigrants, and take advantage of the chaos to assert control and recruit members.

These raids on state capitols aren't accidental. They're part of that plan425121.2K",0,1.2K,42,512,,,0,282
